Secret key name,Consumed API,Consumed model,Amount spent,Amount After Voucher,Input usage quantity,Output usage quantity,Total usage quantity,Consumption time(UTC),Consumption status
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1041367,2014,1043381,2026-03-09 18:00-19:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,23459,709,24168,2026-03-09 18:00-19:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,71679,4012,75691,2026-03-09 18:00-19:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,62936,0,62936,2026-03-09 17:00-18:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,623984,0,623984,2026-03-09 17:00-18:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,508783,1557,510340,2026-03-09 17:00-18:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,97242,899,98141,2026-03-09 17:00-18:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,38736,3480,42216,2026-03-09 17:00-18:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,2060888,0,2060888,2026-03-09 16:00-17:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,53129,0,53129,2026-03-09 16:00-17:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,221748,0,221748,2026-03-09 16:00-17:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,505090,3333,508423,2026-03-09 16:00-17:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1090709,2955,1093664,2026-03-09 16:00-17:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,22465,617,23082,2026-03-09 16:00-17:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,26420,2461,28881,2026-03-09 16:00-17:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,1283769,0,1283769,2026-03-09 15:00-16:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,98395,0,98395,2026-03-09 15:00-16:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,530539,0,530539,2026-03-09 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,968536,2353,970889,2026-03-09 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,2019034,11473,2030507,2026-03-09 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,23039,938,23977,2026-03-09 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,40068,2927,42995,2026-03-09 15:00-16:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,10562751,0,10562751,2026-03-09 14:00-15:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,111904,0,111904,2026-03-09 14:00-15:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,284694,0,284694,2026-03-09 14:00-15:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,778670,13536,792206,2026-03-09 14:00-15:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,102309,1325,103634,2026-03-09 14:00-15:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,17410,758,18168,2026-03-09 14:00-15:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,48481,2685,51166,2026-03-09 14:00-15:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,8776185,0,8776185,2026-03-09 13:00-14:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,60471,0,60471,2026-03-09 13:00-14:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,326428,0,326428,2026-03-09 13:00-14:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,759439,16232,775671,2026-03-09 13:00-14:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1281549,10327,1291876,2026-03-09 13:00-14:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,17700,686,18386,2026-03-09 13:00-14:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,28494,3100,31594,2026-03-09 13:00-14:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,214982,0,214982,2026-03-09 12:00-13:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,83656,0,83656,2026-03-09 12:00-13:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,1028093,0,1028093,2026-03-09 12:00-13:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,108378,196,108574,2026-03-09 12:00-13:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,637081,2122,639203,2026-03-09 12:00-13:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,23429,743,24172,2026-03-09 12:00-13:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,66207,6664,72871,2026-03-09 12:00-13:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,317133,0,317133,2026-03-09 11:00-12:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,61830,0,61830,2026-03-09 11:00-12:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,501780,0,501780,2026-03-09 11:00-12:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,423306,403,423709,2026-03-09 11:00-12:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1395078,8449,1403527,2026-03-09 11:00-12:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,96441,866,97307,2026-03-09 11:00-12:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,57382,3477,60859,2026-03-09 11:00-12:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,415768,0,415768,2026-03-09 10:00-11:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,62160,0,62160,2026-03-09 10:00-11:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,477334,0,477334,2026-03-09 10:00-11:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,510453,3551,514004,2026-03-09 10:00-11:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,578159,1767,579926,2026-03-09 10:00-11:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,45886,704,46590,2026-03-09 10:00-11:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,28048,3547,31595,2026-03-09 10:00-11:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,282794,0,282794,2026-03-09 09:00-10:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,54222,0,54222,2026-03-09 09:00-10:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,246629,0,246629,2026-03-09 09:00-10:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,189766,253,190019,2026-03-09 09:00-10:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1676658,11845,1688503,2026-03-09 09:00-10:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,37937,652,38589,2026-03-09 09:00-10:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,60794,2945,63739,2026-03-09 09:00-10:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,93173,0,93173,2026-03-09 08:00-09:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,53040,0,53040,2026-03-09 08:00-09:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,528270,0,528270,2026-03-09 08:00-09:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,179708,272,179980,2026-03-09 08:00-09:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,524700,1719,526419,2026-03-09 08:00-09:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24101,621,24722,2026-03-09 08:00-09:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,43764,3814,47578,2026-03-09 08:00-09:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,352182,0,352182,2026-03-09 07:00-08:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,82552,0,82552,2026-03-09 07:00-08:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,401545,0,401545,2026-03-09 07:00-08:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,345909,1490,347399,2026-03-09 07:00-08:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1800699,11095,1811794,2026-03-09 07:00-08:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24601,744,25345,2026-03-09 07:00-08:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,30194,2431,32625,2026-03-09 07:00-08:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,165614,0,165614,2026-03-09 06:00-07:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,83642,0,83642,2026-03-09 06:00-07:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,313440,0,313440,2026-03-09 06:00-07:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,83513,667,84180,2026-03-09 06:00-07:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,727857,3517,731374,2026-03-09 06:00-07:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24366,593,24959,2026-03-09 06:00-07:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,61754,3303,65057,2026-03-09 06:00-07:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,156864,0,156864,2026-03-09 05:00-06:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,133160,0,133160,2026-03-09 05:00-06:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,382528,0,382528,2026-03-09 05:00-06:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,154589,444,155033,2026-03-09 05:00-06:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,673625,4241,677866,2026-03-09 05:00-06:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,31150,1566,32716,2026-03-09 05:00-06:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,54720,4164,58884,2026-03-09 05:00-06:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,150469,0,150469,2026-03-09 04:00-05:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,82369,0,82369,2026-03-09 04:00-05:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,340202,0,340202,2026-03-09 04:00-05:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,76034,391,76425,2026-03-09 04:00-05:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,471084,2152,473236,2026-03-09 04:00-05:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24755,747,25502,2026-03-09 04:00-05:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,26335,2233,28568,2026-03-09 04:00-05:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,363414,0,363414,2026-03-09 03:00-04:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,82564,0,82564,2026-03-09 03:00-04:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,243467,0,243467,2026-03-09 03:00-04:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,217361,1188,218549,2026-03-09 03:00-04:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1368475,10437,1378912,2026-03-09 03:00-04:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24606,782,25388,2026-03-09 03:00-04:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,34343,3103,37446,2026-03-09 03:00-04:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,73099,0,73099,2026-03-09 02:00-03:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,47175,0,47175,2026-03-09 02:00-03:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,550903,0,550903,2026-03-09 02:00-03:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,206193,777,206970,2026-03-09 02:00-03:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1011321,5373,1016694,2026-03-09 02:00-03:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,59961,766,60727,2026-03-09 02:00-03:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,40054,3863,43917,2026-03-09 02:00-03:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,192990,0,192990,2026-03-09 01:00-02:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,82634,0,82634,2026-03-09 01:00-02:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,382581,0,382581,2026-03-09 01:00-02:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,128786,1019,129805,2026-03-09 01:00-02:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1817616,9338,1826954,2026-03-09 01:00-02:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,23348,716,24064,2026-03-09 01:00-02:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,29401,4205,33606,2026-03-09 01:00-02:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,62639,0,62639,2026-03-09 00:00-01:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,105397,0,105397,2026-03-09 00:00-01:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,546097,0,546097,2026-03-09 00:00-01:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,120079,191,120270,2026-03-09 00:00-01:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,304662,1954,306616,2026-03-09 00:00-01:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,25066,777,25843,2026-03-09 00:00-01:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,36520,4257,40777,2026-03-09 00:00-01:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,286224,0,286224,2026-03-08 23:00-24:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,95139,0,95139,2026-03-08 23:00-24:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,615806,0,615806,2026-03-08 23:00-24:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,116037,466,116503,2026-03-08 23:00-24:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1514774,10913,1525687,2026-03-08 23:00-24:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,17718,1012,18730,2026-03-08 23:00-24:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,33915,4314,38229,2026-03-08 23:00-24:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,105797,0,105797,2026-03-08 22:00-23:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,68883,0,68883,2026-03-08 22:00-23:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,233340,0,233340,2026-03-08 22:00-23:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,53487,148,53635,2026-03-08 22:00-23:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,371163,1957,373120,2026-03-08 22:00-23:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,38171,785,38956,2026-03-08 22:00-23:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,23131,2375,25506,2026-03-08 22:00-23:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,153965,0,153965,2026-03-08 21:00-22:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,83639,0,83639,2026-03-08 21:00-22:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,180983,0,180983,2026-03-08 21:00-22:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,101129,329,101458,2026-03-08 21:00-22:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1521138,8968,1530106,2026-03-08 21:00-22:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24301,595,24896,2026-03-08 21:00-22:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,20323,2328,22651,2026-03-08 21:00-22:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,141947,0,141947,2026-03-08 20:00-21:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,108873,0,108873,2026-03-08 20:00-21:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,257070,0,257070,2026-03-08 20:00-21:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,94132,1114,95246,2026-03-08 20:00-21:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,415985,2610,418595,2026-03-08 20:00-21:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24428,762,25190,2026-03-08 20:00-21:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,25024,2598,27622,2026-03-08 20:00-21:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,85758,0,85758,2026-03-08 19:00-20:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,82374,0,82374,2026-03-08 19:00-20:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,647023,0,647023,2026-03-08 19:00-20:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,215205,941,216146,2026-03-08 19:00-20:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1655935,17702,1673637,2026-03-08 19:00-20:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24680,678,25358,2026-03-08 19:00-20:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,40324,3792,44116,2026-03-08 19:00-20:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,40656,0,40656,2026-03-08 18:00-19:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,169361,0,169361,2026-03-08 18:00-19:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,169638,0,169638,2026-03-08 18:00-19:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,76261,136,76397,2026-03-08 18:00-19:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,67708,955,68663,2026-03-08 18:00-19:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,100010,906,100916,2026-03-08 18:00-19:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,25303,2742,28045,2026-03-08 18:00-19:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,149057,0,149057,2026-03-08 17:00-18:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,78238,0,78238,2026-03-08 17:00-18:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,383396,0,383396,2026-03-08 17:00-18:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5-highspeed,0.0000,0.0000,107651,1563,109214,2026-03-08 17:00-18:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,961982,6774,968756,2026-03-08 17:00-18:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24392,828,25220,2026-03-08 17:00-18:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,24396,3349,27745,2026-03-08 17:00-18:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,80801,0,80801,2026-03-08 16:00-17:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,415825,0,415825,2026-03-08 16:00-17:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,315167,2043,317210,2026-03-08 16:00-17:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,23937,714,24651,2026-03-08 16:00-17:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,35956,3600,39556,2026-03-08 16:00-17:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,80797,0,80797,2026-03-08 15:00-16:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,473019,0,473019,2026-03-08 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1076424,8686,1085110,2026-03-08 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,23965,656,24621,2026-03-08 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,38286,2868,41154,2026-03-08 15:00-16:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,67739,0,67739,2026-03-08 14:00-15:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,447555,0,447555,2026-03-08 14:00-15:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,386307,3050,389357,2026-03-08 14:00-15:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,35836,644,36480,2026-03-08 14:00-15:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,32694,2689,35383,2026-03-08 14:00-15:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,51851,0,51851,2026-03-08 13:00-14:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,223999,0,223999,2026-03-08 13:00-14:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2,0.0000,0.0000,1395655,7675,1403330,2026-03-08 13:00-14:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,22366,456,22822,2026-03-08 13:00-14:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,33804,2273,36077,2026-03-08 13:00-14:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,82106,0,82106,2026-03-08 12:00-13:00,SUCCESS
